Price,Close,MA_50,MA_200,Daily_Return,Volatility
Ticker,AAPL,,,,
Date,,,,,
2019-04-22,48.736351013183594,44.016930465698245,,0.003286689766342832,19.08721736824835
2019-04-23,49.439292907714844,44.19359489440918,,0.014423359154260407,17.23085820935842
2019-04-24,49.363037109375,44.373404312133786,,-0.0015424128027515804,17.227609309400957
2019-04-25,48.915061950683594,44.537296295166016,,-0.009075113382890465,17.676848653268472
2019-04-26,48.681541442871094,44.699901809692385,,-0.004774000042112481,17.731225307957114
2019-04-29,48.75541305541992,44.86102996826172,,0.0015174460454485672,17.513027217700778
2019-04-30,47.81657409667969,45.005192337036135,,-0.019256096911189347,18.54314219369502
2019-05-01,50.1636848449707,45.1938663482666,,0.049085715416278486,22.71932113147094
2019-05-02,49.83723068237305,45.37076919555664,,-0.006507778756814853,22.880232879683778
2019-05-03,50.456764221191406,45.5646851348877,,0.012431138936407349,20.802181440437963
2019-05-06,49.67757034301758,45.73391479492187,,-0.015442803164269714,20.335461769337602
2019-05-07,48.338417053222656,45.87035659790039,,-0.02695689987550176,21.704026061842924
2019-05-08,48.347938537597656,46.00651237487793,,0.00019697551048292183,21.375241459398158
2019-05-09,47.828487396240234,46.129705657958986,,-0.0107440184022215,21.645866053316958
2019-05-10,47.16588592529297,46.24784385681152,,-0.013853699061353808,22.139985867452467
2019-05-13,44.42462921142578,46.30248313903809,,-0.058119478943088665,28.05050635823665
2019-05-14,45.12789535522461,46.36699417114258,,0.01583054616959978,28.374325856150584
2019-05-15,45.668479919433594,46.44384185791016,,0.011978944729280405,28.268617662759297
2019-05-16,45.467559814453125,46.521484451293944,,-0.0043995356389116,28.210801744417196
2019-05-17,45.20920944213867,46.603587036132815,,-0.005682081320588672,28.23862623877943
2019-05-20,43.7955436706543,46.65546211242676,,-0.031269420300164,29.470855913824124
2019-05-21,44.635135650634766,46.695582733154296,,0.019170717146343996,29.668065051397484
2019-05-22,43.72138214111328,46.70784912109375,,-0.020471619413763076,30.1461062213628
2019-05-23,42.975074768066406,46.70137664794922,,-0.017069619863299912,30.32470231299871
2019-05-24,42.81002426147461,46.68197662353516,,-0.003840610109058895,30.2888264862326
2019-05-28,42.63300704956055,46.64764617919922,,-0.004134947713014148,30.27800066617542
2019-05-29,42.4296989440918,46.600194702148436,,-0.0047687958119493334,30.240748722416022
2019-05-30,42.64976119995117,46.564245529174805,,0.005186514666279951,30.33005119598553
2019-05-31,41.87713623046875,46.5050756072998,,-0.01811557550956011,29.81999480627458
2019-06-03,41.45374298095703,46.40441154479981,,-0.01011036779548613,29.75546609910143
2019-06-04,42.97028732299805,46.3533317565918,,0.03658401468686878,32.04773330735676
2019-06-05,43.663970947265625,46.32713432312012,,0.0161433322298572,32.13736319723227
2019-06-06,44.30503845214844,46.3230517578125,,0.01468184159560404,32.58318002449476
2019-06-07,45.48429870605469,46.3345475769043,,0.026616843029713344,33.666382746259245
2019-06-10,46.06556701660156,46.356477661132814,,0.012779537710438493,33.93324326154622
2019-06-11,46.598976135253906,46.38321388244629,,0.011579345554568077,34.138720211696956
2019-06-12,46.45068359375,46.4008366394043,,-0.003182313299620265,33.71862692502018
2019-06-13,46.44111251831055,46.40501930236817,,-0.00020604810734670131,30.234831933624495
2019-06-14,46.10383224487305,46.3961181640625,,-0.0072625364714189455,30.24455434462724
2019-06-17,46.3789176940918,46.391098251342775,,0.005966650402458473,30.02605500628978
2019-06-18,47.46967315673828,46.401650466918944,,0.023518346629840314,30.697217851654457
2019-06-19,47.3309440612793,46.39465438842773,,-0.0029224784211367982,29.728868037419147
2019-06-20,47.71127700805664,46.39812438964844,,0.008035608719000553,29.83216638585404
2019-06-21,47.54861831665039,46.3930037689209,,-0.0034092294653690347,29.683747423636014
2019-06-24,47.500789642333984,46.39488525390625,,-0.001005889887228495,29.39579179141148
2019-06-25,46.78078079223633,46.38274772644043,,-0.015157829070192252,24.128701974140288
2019-06-26,47.7926139831543,46.389131240844726,,0.021629249742789458,24.47698234602256
2019-06-27,47.77825164794922,46.39513221740722,,-0.00030051369883510315,24.301317203018296
2019-06-28,47.34291076660156,46.37393539428711,,-0.009111695516935914,24.440711124626937
2019-07-01,48.21120071411133,46.36662551879883,,0.01834044281287217,24.81925851714615
2019-07-02,48.493465423583984,46.361767807006835,,0.005854753776958654,22.702762917589446
2019-07-03,48.89533233642578,46.350888595581054,,0.008287032269843841,22.264891686583034
2019-07-05,48.852264404296875,46.34067314147949,,-0.0008808188853810517,21.15609943234724
2019-07-08,47.84523010253906,46.3192765045166,,-0.020613871517268678,21.48220315426692
2019-07-09,48.137054443359375,46.30838676452637,,0.006099340314486668,21.373004599228913
2019-07-10,48.61307144165039,46.30553993225098,,0.00988878534001536,21.29527472711551
2019-07-11,48.25904846191406,46.31438941955567,,-0.0072824647617926175,21.402246687071784
2019-07-12,48.62982177734375,46.28371215820312,,0.007682980233692405,21.422564615886667
2019-07-15,49.086692810058594,46.26870140075684,,0.009394873680735882,20.359539537171436
2019-07-16,48.91685104370117,46.237903137207034,,-0.003460036857944937,20.007830950524877
2019-07-17,48.641780853271484,46.21718734741211,,-0.005623219495137666,17.965175546023417
2019-07-18,49.1943359375,46.234305725097656,,0.011359680392774019,17.740988485383646
2019-07-19,48.45997619628906,46.236546478271485,,-0.014927729528535938,18.265869125122354
2019-07-22,49.56748962402344,46.271326522827145,,0.022854188438895306,17.872447282046643
2019-07-23,49.954986572265625,46.3271085357666,,0.007817562502789865,17.691789845337457
2019-07-24,49.91433334350586,46.436902618408205,,-0.0008137972112344238,17.51905094829647
2019-07-25,49.51963424682617,46.52473739624023,,-0.007907530167004406,17.701348868832493
2019-07-26,49.691871643066406,46.60520523071289,,0.00347816373969434,17.690129519995317
2019-07-29,50.15591049194336,46.6989722442627,,0.00933832503251475,17.562753929328686
2019-07-30,49.940635681152344,46.79360076904297,,-0.004292112508367252,17.657048539535992
2019-07-31,50.95964431762695,46.93688278198242,,0.020404398593972806,17.3558870293183
2019-08-01,49.856929779052734,47.04131866455078,,-0.02163897635747014,18.65603293064528
2019-08-02,48.80202865600586,47.14293159484863,,-0.021158565674256335,19.697958343471065
2019-08-05,46.24735641479492,47.2083772277832,,-0.05234766487307785,25.00453889226003
2019-08-06,47.12284469604492,47.29463363647461,,0.018930558395548136,25.64977843536729
2019-08-07,47.61081314086914,47.39418975830078,,0.010355241666154535,25.41638688672591
2019-08-08,48.660911560058594,47.51881401062012,,0.02205588079502996,25.447179424715817
2019-08-09,48.259918212890625,47.631017150878904,,-0.008240563818313396,25.578728086383528
2019-08-12,48.1374626159668,47.75622367858887,,-0.0025374182439272808,25.43548674076898
2019-08-13,50.176002502441406,47.930668869018554,,0.042348303705531,27.73199783394336
2019-08-14,48.682518005371094,48.04491348266602,,-0.02976491594757169,29.13010693511343
2019-08-15,48.44000244140625,48.14043411254883,,-0.004981573959220609,29.06748787668903
2019-08-16,49.58293533325195,48.2459920501709,,0.023594814910016026,29.868472992690688
2019-08-19,50.50735855102539,48.346453247070315,,0.01864397925536876,29.603887672894615
2019-08-20,50.5097541809082,48.43533699035645,,4.7431304101897e-05,29.582588394178643
2019-08-21,51.05720520019531,48.52450157165527,,0.01083852076029368,29.60649789312071
2019-08-22,51.013999938964844,48.61576789855957,,-0.0008462128128843283,29.49336773881024
2019-08-23,48.656105041503906,48.66006774902344,,-0.046220545346022934,32.571131301258184
2019-08-26,49.580543518066406,48.7296019744873,,0.018999434413707217,32.92319131772984
2019-08-27,49.02107620239258,48.78244514465332,,-0.011284009330594924,33.08356685088949
2019-08-28,49.35001754760742,48.820052032470706,,0.006710202441430502,33.08535540463234
2019-08-29,50.18560791015625,48.877145309448245,,0.016931916219538268,33.28029300976094
2019-08-30,50.120784759521484,48.92533546447754,,-0.0012916681362277194,32.950509037616484
2019-09-03,49.39084243774414,48.96217994689941,,-0.014563665059906583,32.60981125402508
2019-09-04,50.22883605957031,49.01674087524414,,0.016966578832552592,32.90475768003171
2019-09-05,51.21088409423828,49.10534294128418,,0.019551479024982443,33.366068504519305
2019-09-06,51.206077575683594,49.17361221313477,,-9.385736332612193e-05,33.26005073063711
2019-09-09,51.42457962036133,49.24653877258301,,0.004267111542663793,33.265261897113746
2019-09-10,52.032073974609375,49.34032203674317,,0.011813307152588104,33.3245414342265
2019-09-11,53.68642807006836,49.449826583862304,,0.031794890518226815,34.40881431457419
2019-09-12,53.56637954711914,49.551284866333006,,-0.002236105609271233,34.01671105743051
2019-09-13,52.524295806884766,49.62386413574219,,-0.019454063333097182,33.8910586286519
2019-09-16,52.80042266845703,49.702827301025394,,0.005257126389423661,33.18251777953864
2019-09-17,52.99251174926758,49.80577293395996,,0.0036380216502565066,28.764257303405287
2019-09-18,53.48953628540039,49.912822570800785,,0.0093791465949844,28.485719546550975
2019-09-19,53.0549430847168,50.00166000366211,,-0.00812482647755186,28.65244170472847
2019-09-20,52.27938461303711,50.08206672668457,,-0.014618024760507109,28.590437469230817
2019-09-23,52.517093658447266,50.15981216430664,,0.004546898307423497,28.410671119400867
2019-09-24,52.267372131347656,50.223425750732424,,-0.004755052302088725,28.455310147292224
2019-09-25,53.07175064086914,50.30652374267578,,0.01538968723164591,26.190529567366212
2019-09-26,52.798030853271484,50.38964874267578,,-0.005157542087689704,24.514134412971554
2019-09-27,52.54110336303711,50.45658409118652,,-0.004866232434849516,24.510965317120913
2019-09-30,53.777671813964844,50.56293800354004,,0.023535258526711234,24.506586431107795
2019-10-01,53.926551818847656,50.65011924743652,,0.0027684352977912496,24.04376325591692
2019-10-02,52.57470703125,50.70251365661621,,-0.025068259363936862,25.316215748994157
2019-10-03,53.02132034301758,50.76465339660645,,0.008494832153836063,25.249797211983342
2019-10-04,54.50761032104492,50.86441291809082,,0.028031930710361364,26.389772733443145
2019-10-07,54.51961898803711,50.96096786499024,,0.0002203117495236384,22.03660616937522
2019-10-08,53.88092041015625,51.03546806335449,,-0.011715022770445338,22.00493125014057
2019-10-09,54.51240921020508,51.12690353393555,,0.011720081899896373,21.727538073491072
2019-10-10,55.247154235839844,51.212653732299806,,0.013478491159719663,21.898637753359623
2019-10-11,56.716636657714844,51.349847869873045,,0.02659833691346436,22.568943782580174
2019-10-14,56.63499069213867,51.506507110595706,,-0.001439541735679839,22.572101609920917
2019-10-15,56.50294494628906,51.71161888122558,,-0.002331522336913472,21.959615317664177
2019-10-16,56.27483367919922,51.89465866088867,46.30225578308105,-0.004037157130600599,21.77361819677566
2019-10-17,56.49333190917969,52.072309036254886,46.39737642288208,0.003882698813932439,21.26158536971388
2019-10-18,56.764652252197266,52.23438385009766,46.512514686584474,0.004802696775855875,21.23973733698092
2019-10-21,57.749107360839844,52.42416763305664,46.625374240875246,0.01734274886894016,21.61410505519997
2019-10-22,57.617042541503906,52.613759231567386,46.737964954376224,-0.0022868720465364367,21.555343691372034
2019-10-23,58.39020538330078,52.77804328918457,46.8510760307312,0.013418995625121388,20.065207139613094
2019-10-24,58.48625564575195,52.974118041992185,46.9616303062439,0.0016449721630649172,20.01066279041886
2019-10-25,59.206600189208984,53.18944999694824,47.07520503997803,0.012316475648913361,19.004703666535974
2019-10-28,59.79966735839844,53.39378463745117,47.19353645324707,0.010016909724492873,19.080480751621582
2019-10-29,58.41661834716797,53.551969833374024,47.30766923904419,-0.02312803853809786,20.663653903805212
2019-10-30,58.40941619873047,53.70996307373047,47.41812400817871,-0.00012328937623018454,20.605592035014997
2019-10-31,59.73002243041992,53.88341941833496,47.53296339035034,0.022609474938017904,21.081150864842517
2019-11-01,61.42521667480469,54.091643753051756,47.65518732070923,0.02838094103111244,21.453912659074923
2019-11-04,61.828582763671875,54.35509330749512,47.77828916549683,0.006566783329437387,21.45429544118075
2019-11-05,61.739768981933594,54.59827781677246,47.90512287139892,-0.0014364518442506746,21.337105701531225
2019-11-06,61.76616668701172,54.85317962646484,48.03135293960571,0.0004275640403812453,21.183998368366254
2019-11-07,62.47901916503906,55.115759658813474,48.16259469985962,0.011541148111709587,21.029857924632957
2019-11-08,62.650028228759766,55.36504806518555,48.288688564300536,0.002737063833684328,20.811837921195366
2019-11-11,63.146141052246094,55.625555191040036,48.41899509429932,0.007918796487606183,20.14779254927588
2019-11-12,63.08834457397461,55.89950523376465,48.55093450546265,-0.0009152812398094401,20.218482369984724
2019-11-13,63.69281768798828,56.168784866333006,48.6733567237854,0.009581375420381955,18.07288315702221
2019-11-14,63.252105712890625,56.40960929870605,48.79216367721558,-0.006919335509014024,18.471127169287666
2019-11-15,64.00350189208984,56.66555778503418,48.91463272094727,0.011879386001944381,17.353617560231168
2019-11-18,64.32621765136719,56.9235905456543,49.033103942871094,0.005042157846635309,17.284080397654787
2019-11-19,64.1311264038086,57.16557159423828,49.14712375640869,-0.0030328418906260257,16.702277743275353
2019-11-20,63.38456726074219,57.359534378051755,49.257339572906496,-0.011641135668904568,17.351615538861182
2019-11-21,63.100372314453125,57.550214233398435,49.37004934310913,-0.004483661537357908,17.37855695459409
2019-11-22,63.044986724853516,57.76062805175781,49.48224391937256,-0.0008777379208414482,16.121266376696962
2019-11-25,64.15040588378906,57.98762771606445,49.60113311767578,0.017533815396931107,16.540142499405025
2019-11-26,63.64946746826172,58.20076683044434,49.71577814102173,-0.007808811318120279,16.80260373639601
2019-11-27,64.50442504882812,58.42106460571289,49.835543937683106,0.013432281754638842,16.83641530422994
2019-11-29,64.36231994628906,58.64721214294433,49.95386051177979,-0.0022030287446402896,16.951385693001285
2019-12-02,63.61818313598633,58.87398811340332,50.06890914916992,-0.011561684086647595,17.570736089975767
2019-12-03,62.48385238647461,59.073323287963866,50.17767848968506,-0.0178302914920887,18.173281937611954
2019-12-04,63.03535461425781,59.28868293762207,50.287894821166994,0.008826316027572334,18.19405668681024
2019-12-05,63.96012878417969,59.506450500488285,50.4038906288147,0.014670722098431677,18.259463403615293
2019-12-06,65.19562530517578,59.75440238952637,50.52378831863403,0.01931666718753844,18.845548664564244
2019-12-09,64.2828598022461,59.989237518310546,50.63762098312378,-0.01400041028300747,19.33642215528801
2019-12-10,64.65856170654297,60.20685531616211,50.75321304321289,0.005844511358901183,19.238994193408146
2019-12-11,65.21007537841797,60.43252578735351,50.87091930389404,0.008529630992691661,17.67317858329309
2019-12-12,65.37625122070312,60.68855667114258,50.99150568008423,0.00254831544544043,17.639446181580063
2019-12-13,66.2649154663086,60.9534285736084,51.114366931915285,0.013593074381176073,16.986464611019436
2019-12-16,67.39923095703125,61.21126098632813,51.24185136795044,0.017117889349747673,15.828329065464288
2019-12-17,67.53170013427734,61.47150260925293,51.37037939071655,0.0019654404859685837,15.798081839082196
2019-12-18,67.37032318115234,61.74129066467285,51.499303855895995,-0.002389647421938479,15.823701169696424
2019-12-19,67.43775177001953,61.99979751586914,51.63097221374512,0.0010008648568580192,15.816594632168183
2019-12-20,67.29808807373047,62.24081619262695,51.76145370483398,-0.0020710016663271213,15.667712611460452
2019-12-23,68.39628601074219,62.4744091796875,51.89028961181641,0.01631841213391616,16.16996015645899
2019-12-24,68.4613037109375,62.71093544006348,52.01705581665039,0.0009506027883605661,16.111011050165455
2019-12-26,69.81957244873047,62.9772679901123,52.149660186767576,0.019839948469692503,16.808899271628462
2019-12-27,69.79309844970703,63.24763328552246,52.279725551605225,-0.0003791773294354872,16.740374682173197
2019-12-30,70.20732879638672,63.5219132232666,52.409014549255375,0.005935119028684266,16.483960947322704
2019-12-31,70.7203140258789,63.80102645874023,52.538604755401614,0.007306719088828073,16.335436884203382
2020-01-02,72.33386993408203,64.09272171020508,52.67803800582886,0.022816017298971092,17.27737612225453
2020-01-03,71.6306381225586,64.37299362182617,52.81201303482056,-0.009722026654515936,17.618565015663297
2020-01-06,72.20140838623047,64.64921768188476,52.94058534622192,0.00796824206277913,17.036805142229177
2020-01-07,71.86184692382812,64.91672950744629,53.07227319717407,-0.004702975606596382,17.04686512679864
2020-01-08,73.01783752441406,65.1929542541504,53.2124931716919,0.016086291266786734,17.29775012358634
2020-01-09,74.56880187988281,65.48833694458008,53.36279134750366,0.02124089685551378,17.563159337654916
2020-01-10,74.73738098144531,65.81475219726562,53.51193071365356,0.002260718924169458,17.15844498753929
2020-01-13,76.33409118652344,66.17324569702149,53.668755855560306,0.02136427827828924,17.627744733439172
2020-01-14,75.30332946777344,66.48471183776856,53.81896167755127,-0.013503294566399204,18.35650113988291
2020-01-15,74.98062133789062,66.75581993103027,53.96601705551147,-0.004285443049645177,17.890540652898824
2020-01-16,75.91987609863281,67.0376457977295,54.114456539154055,0.012526633468527226,16.556275795030935
2020-01-17,76.76036834716797,67.33805778503418,54.26551393508911,0.01107078003450912,16.595638030728693
2020-01-21,76.24016571044922,67.62753776550294,54.413565196990966,-0.00677696900001834,16.85596338018816
2020-01-22,76.5123062133789,67.90820350646973,54.561416416168214,0.00356951615193557,16.38003214953408
2020-01-23,76.88076782226562,68.19281829833984,54.70741651535034,0.004815716936555914,15.316701087034215
2020-01-24,76.65923309326172,68.46308013916016,54.853023796081544,-0.002881536374819471,15.533049917086409
2020-01-27,74.405029296875,68.68941383361816,54.986025695800784,-0.029405509361727034,18.54041949820221
2020-01-28,76.50989532470703,68.94575538635254,55.131541595458984,0.0282892977493987,19.768584358120325
2020-01-29,78.1114501953125,69.24294227600097,55.28516056060791,0.020932650133796304,20.145998670913983
2020-01-30,77.99825286865234,69.52283729553223,55.437784633636475,-0.0014491771229072636,19.9392345005603
2020-01-31,74.53990173339844,69.72711097717286,55.57309312820435,-0.04433882821808466,24.530499568847713
2020-02-03,74.33517456054688,69.93119194030761,55.702755241394044,-0.002746544710828802,24.53805247721603
2020-02-04,76.78927612304688,70.19928611755371,55.84381814956665,0.03301400147383937,25.977857371485758
2020-02-05,77.41543579101562,70.48558738708496,55.98721357345581,0.008154259287004972,25.923179732462522
2020-02-06,78.32095336914062,70.7911067199707,56.13162187576294,0.011696860824622402,25.779081762424887
2020-02-07,77.25636291503906,71.0532258605957,56.27108850479126,-0.013592664648551467,26.300005755214727
2020-02-10,77.62328338623047,71.33270217895507,56.41462961196899,0.0047493883655242985,25.87900646770941
2020-02-11,77.15496826171875,71.58571304321289,56.556996746063234,-0.0060331785011144,26.007388409087127
2020-02-12,78.98723602294922,71.8782113647461,56.70815586090088,0.023747890803547556,26.65786238531699
2020-02-13,78.42475128173828,72.17434272766113,56.861196746826174,-0.007121210584549509,26.833142336994868
2020-02-14,78.44407653808594,72.49354721069336,57.002598705291746,0.00024641782131040735,26.218292673578304
2020-02-18,77.00772094726562,72.77299453735351,57.13845115661621,-0.01831056791296326,26.68977603538787
2020-02-19,78.12299346923828,73.05625183105468,57.27678230285645,0.014482606526381891,26.870799697677427
2020-02-20,77.32154083251953,73.29877014160157,57.41500215530395,-0.010258857234321517,27.05269845010088
2020-02-21,75.57135009765625,73.52453994750977,57.55116682052612,-0.022635228372572702,27.69360517325045
2020-02-24,71.981689453125,73.67100250244141,57.66933557510376,-0.04750028469641665,30.42311409909304
2020-02-25,69.54352569580078,73.75767150878906,57.777910766601565,-0.03387199961334564,31.85553440210646
2020-02-26,70.6467514038086,73.86308151245117,57.89531509399414,0.015863816177994483,31.540272380433336
2020-02-27,66.02867126464844,73.85835662841797,58.003335304260254,-0.06536861281509954,36.34512011374015
2020-02-28,65.99004364013672,73.83017288208008,58.10764604568482,-0.0005850129007881621,36.35942323203252
2020-03-02,72.13379669189453,73.92221481323242,58.23997262954712,0.0931012121352961,45.811055771558294
2020-03-03,69.84284973144531,73.97166534423827,58.36184907913208,-0.031759689154233106,46.48255311252545
2020-03-04,73.08248901367188,74.08456008911133,58.50121547698975,0.04638469499287878,48.58659452216056
2020-03-05,70.71192932128906,74.1528369140625,58.63579740524292,-0.032436767334776184,49.40863152621576
2020-03-06,69.77285766601562,74.18036834716797,58.761486015319825,-0.013280243719650753,49.46493462756641
2020-03-09,64.25438690185547,74.09623001098633,58.864151039123534,-0.07909194131872355,54.186842026486595
2020-03-10,68.882080078125,74.07748016357422,58.99368606567383,0.07202143541324335,58.09918099324092
2020-03-11,66.48975372314453,74.01141326904298,59.11208471298218,-0.03473075075937204,58.12247493743294
2020-03-12,59.923587799072266,73.80573844909668,59.19853761672974,-0.09875455324158677,63.7370247866706
2020-03-13,67.1029281616211,73.73339073181153,59.321903762817385,0.11980825291405495,73.72804421817017
2020-03-16,58.47034454345703,73.45612022399902,59.40100667953491,-0.12864689894563186,81.39012247445324
2020-03-17,61.04128646850586,73.24433319091797,59.4968274307251,0.04397001497294095,82.70694703495623
2020-03-18,59.54701614379883,72.99124534606933,59.587293796539306,-0.024479666323513616,82.07327721669306
2020-03-19,59.09075164794922,72.73582344055175,59.667896118164066,-0.007662256237118359,81.94505908732593
2020-03-20,55.33934020996094,72.3822534942627,59.72627296447754,-0.06348559348742822,83.28725019122632
2020-03-23,54.1637077331543,71.97415161132812,59.77556631088257,-0.021244063849446326,83.34404167974995
2020-03-24,59.59770202636719,71.67135803222656,59.84613332748413,0.10032537506450412,89.25063679602837
2020-03-25,59.269386291503906,71.33006393432618,59.91215242385864,-0.005508865672673502,89.25138401891837
2020-03-26,62.388328552246094,71.07176391601563,59.991099185943604,0.0526231576855265,90.50571444409977
2020-03-27,59.805294036865234,70.76825736999511,60.05787223815918,-0.04140252792984733,91.0775042557671
2020-03-30,61.51202392578125,70.48010032653809,60.133226795196535,0.028538107142554114,91.651374372534
2020-03-31,61.38649368286133,70.17262283325195,60.20964010238647,-0.0020407431735848247,91.58990327207852
2020-04-01,58.156524658203125,69.81095001220703,60.26852813720703,-0.052616932990912746,92.35244368235388
2020-04-02,59.126949310302734,69.46324287414551,60.32681451797485,0.01668642783940366,92.62894541685
2020-04-03,58.2772216796875,69.09117195129394,60.3815459060669,-0.014371240872851354,92.54066651346766
2020-04-06,63.361175537109375,68.8252108001709,60.45979539871216,0.08723740958972104,95.60324150977651
2020-04-07,62.627296447753906,68.58965614318848,60.53518878936767,-0.011582472754560147,95.18485449873555
2020-04-08,64.23025512695312,68.3440633392334,60.618836116790774,0.02559520800225612,95.38291275680282
2020-04-09,64.69373321533203,68.07570899963379,60.70840087890625,0.007215884281680518,93.45495950269917
2020-04-13,65.96350860595703,67.83501411437989,60.79925535202026,0.019627486736598865,93.608758602613
2020-04-14,69.29485321044922,67.7301131439209,60.90683835983276,0.05050284126625937,90.76408956135526
2020-04-15,68.66239166259766,67.61665748596191,61.013435764312746,-0.00912710711617748,90.30641632788772
2020-04-16,69.20799255371094,67.4650318145752,61.11841972351074,0.007946138750807297,89.30952477196965
2020-04-17,68.2689208984375,67.28210151672363,61.21729700088501,-0.013568832451608004,88.88557525829836
